Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
May 7,0,0,0,0,0,17.7926,121.304,348.451,387.629,639.914,771.348,996.327,999.361,936.397,864.231,665.733,436.291,191.525,25.9076,0.924024,0,0,0,0
May 8,0,0,0,0,0,17.0155,129.714,352.371,577.846,668.933,903.017,1059.74,995.684,909.507,789.807,627.419,291.609,137.641,34.7913,1.84805,0,0,0,0
May 9,0,0,0,0,0,23.4167,70.6139,135.519,210.646,366.54,258.016,473.204,313.7,298.528,265.934,173.115,127.45,94.4979,27.6777,0.924024,0,0,0,0
May 10,0,0,0,0,0,16.9483,45.5917,94.1153,410.775,757.633,824.577,905.984,968.337,780.269,594.548,316.241,113.933,63.4439,29.4729,0.924024,0,0,0,0
May 11,0,0,0,0,0,12.4675,43.7926,71.6711,106.179,134.855,156.501,168.921,170.815,162.114,144.082,118.024,85.1741,50.0711,17.8159,0.924024,0,0,0,0
May 12,0,0,0,0,0,10.6792,37.5056,86.9203,153.787,195.211,225.871,168.903,246.211,234.315,795.823,616.369,337.114,195.545,27.1353,2.77207,0,0,0,0
May 13,0,0,0,0,0,21.6288,138.6,355.979,566.873,760.639,848.869,931.82,966.323,954.742,721.107,570.863,380.048,134.998,39.6482,3.6961,0,0,0,0
May 14,0,0,0,0,0,23.0645,51.8622,127.247,190.623,539.417,654.723,914.208,956.559,879.991,781.356,339.776,121.055,187.314,68.5505,1.84805,0,0,0,0
May 15,0,0,0,0,0,33.0524,130.754,303.199,469.798,785.049,852.798,964.907,989.682,954.272,845.756,658.848,406.814,191.337,24.4581,3.6961,0,0,0,0
May 16,0,0,0,0,0,28.6333,134.739,311.762,562.037,765.603,908.549,958.465,906.504,739.481,691.178,311.118,246.757,94.5596,45.7541,3.55172,0,0,0,0
May 17,0,0,0,0,0,23.2129,69.0615,106.59,155.455,196.845,189.925,169.75,171.645,163.871,145.84,119.793,87.8603,111.195,71.9585,3.44709,0,0,0,0
May 18,0,0,0,0,0,23.1182,71.6181,135.181,197.768,198.667,229.326,856.005,595.693,409.458,428.03,288.865,159.49,96.7758,38.1337,4.52298,0,0,0,0
May 19,0,0,0,0,0,22.3191,77.4176,269.465,560.595,781.091,852.354,904.347,810.453,949.591,847.651,661.03,382.729,179.96,32.9736,7.24109,0,0,0,0
May 20,0,0,0,0,0,32.1276,129.956,331.179,559.012,761.229,914.241,989.028,1004.92,940.856,812.171,622.773,390.544,171.101,55.5389,5.3325,0,0,0,0
May 21,0,0,0,0,0,34.4555,129.096,326.996,551.712,736.687,875.628,954.793,1007.11,941.937,766.001,584.661,331.967,129.714,51.4002,5.33233,0,0,0,0
May 22,0,0,0,0,0,26.8465,139.133,341.948,544.566,750.673,903.154,879.306,988.638,941.045,808.621,640.547,415.834,201.234,37.4146,5.97374,0,0,0,0
May 23,0,0,0,0,0,30.4279,137.169,324.855,450.434,724.345,586.769,762.906,881.3,658.144,747.14,329.069,297.481,189.18,45.4597,7.11674,0,0,0,0
May 24,0,0,0,0,0,26.7156,57.161,68.9752,103.384,133.789,186.941,167.787,204.218,194.435,205.8,167.11,119.152,69.6603,40.0035,5.33186,0,0,0,0
May 25,0,0,0,0,0,25.9034,52.7762,214.052,150.67,509.252,897.25,588.556,246.525,294.182,207.627,168.915,120.931,71.4062,36.6372,5.33172,0,0,0,0
May 26,0,0,0,0,0,29.9791,83.7786,289.388,561.196,722.707,866.612,983.52,926.539,908.49,760.773,618.579,412.451,203.822,38.4351,7.63526,0,0,0,0
May 27,0,0,0,0,0,20.4976,140.594,337.76,601.658,798.375,929.096,1018.95,1030.77,920.561,791.366,607.243,412.446,208.716,60.0532,8.13423,0,0,0,0
May 28,0,0,0,0,0,31.6064,68.3279,103.809,152.432,194.584,226.081,244.499,247.359,234.54,208.467,170.681,123.589,74.0338,44.9858,8.9021,0,0,0,0
May 29,0,0,0,0,0,36.8658,132.359,187.174,286.744,748.633,821.517,323.518,466.652,437.367,536.354,559.599,120.907,72.3068,41.8028,7.11459,0,0,0,0
May 30,0,0,0,0,0,21.4065,48.2771,88.6572,314.491,435.213,713.594,806.832,935.574,867.476,750.261,608.879,397.427,192.689,55.4899,9.79638,0,0,0,0
May 31,0,0,0,0,0.924024,22.0385,146.403,372.327,598.451,794.257,938.948,1020.2,1031.38,972.367,847.172,666.384,447.803,215.344,30.0958,7.39376,0,0,0,0
Jun 1,0,0,0,0,1.84805,24.2015,112.853,196.959,271.928,264.65,328.144,955.936,1024.39,894.998,769.857,622.63,418.553,212.564,50.2984,14.9402,0,0,0,0
Jun 2,0,0,0,0,2.77207,41.7138,142.035,332.223,551.376,647.129,704.999,771.111,416.43,278.719,316.286,219.433,191.542,97.9309,50.0886,16.1191,0,0,0,0
Jun 3,0,0,0,0,0,46.7356,73.5477,151.792,253.024,376.837,920.793,813.285,881.952,714.3,813.765,414.082,310.228,193.808,44.8662,14.0922,0,0,0,0
Jun 4,0,0,0,0,2.77207,28.3542,134.132,343.189,406.562,517.434,851.57,821.927,985.56,868.436,782.722,598.564,397.72,214.372,67.3978,14.3375,0,0,0,0
Jun 5,0,0,0,0,2.77207,29.554,95.7771,134.456,333.725,317.196,519.522,560.413,1037.62,876.713,778.478,582.574,441.996,223.707,34.9778,14.8587,0,0,0,0
Jun 6,0,0,0,0,4.62012,30.0037,146.76,368.959,599.564,800.338,941.841,867.429,893.101,923.231,836.878,498.716,420.19,196.103,38.9008,15.7571,0,0,0,0
Jun 7,0,0,0,0,0.924024,26.0037,76.6129,121.102,209,262,194.849,213.286,217.073,225.881,208.101,184.069,134.379,84.8482,44.6887,19.3759,0,0,0,0
Jun 8,0,0,0,0,6.46817,44.8123,94.6163,165.38,165.361,399.779,534.783,477.808,842.012,700.624,212.126,384.007,228.359,120.044,45.537,17.8193,0,0,0,0
Jun 9,0,0,0,0,1.84805,24.2017,90.447,243.618,601.286,755.518,894.508,943.404,987.064,891.656,778.284,419.448,435.871,168.421,30.9053,14.0782,0,0,0,0
Jun 10,0,0,0,0,4.62012,25.4949,147.357,371.456,601.401,726.899,925.607,984.621,974.474,925.072,794.122,629.482,455.965,202.634,34.8041,16.5387,0,0,0,0
Jun 11,0,0,0,0,7.39219,45.6753,141.265,324.713,522.624,727.35,841.55,793.237,860.628,872.057,796.59,618.35,423.219,217.842,33.0667,13.2273,0,0,0,0
Jun 12,0,0,0,0,2.77207,36.9933,139.289,339.928,557.132,732.449,847.231,1014.55,930.081,903.43,656.989,582.334,388.747,169.919,41.3051,11.6295,0,0,0,0
Jun 13,0,0,0,0,2.77207,16.1052,66.0097,186.039,273.101,328.812,353.654,444.879,402.105,382.419,383.759,379.101,341.106,199.579,49.1442,15.6029,0,0,0,0
Jun 14,0,0,0,0,5.54414,23.2538,148.741,383.81,579.922,779.876,959.278,1047.94,1053.09,998.567,767.953,645.144,416.851,226.581,31.0326,14.0859,0,0,0,0
