Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
May 12,18.9,18.9,18.9,19.4,19.4,19.4,20.6,21.1,23.3,23.3,23.3,20.6,20,20,20,17.8,17.8,16.7,15.6,15.6,15.6,15.6,15,14.4
May 13,15,14.4,13.9,13.9,13.9,13.9,14.4,15,16.7,17.2,17.2,18.3,20,21.1,21.7,22.2,21.7,20.6,17.8,17.8,13.9,12.8,12.2,11.1
May 14,10.6,10.6,10,9.4,9.4,10,14.4,18.9,20.6,22.2,23.3,24.4,25,25.6,26.1,26.1,26.1,24.4,20,17.2,16.7,15.6,14.4,14.4
May 15,13.3,12.8,12.8,12.2,11.7,12.8,17.2,21.7,25,26.1,27.8,28.3,28.3,28.9,29.4,29.4,28.9,26.7,22.2,19.4,18.3,17.8,16.7,16.7
May 16,16.1,16.7,16.7,15,15,15.6,20,21.1,23.9,26.1,27.2,27.8,28.3,28.9,29.4,29.4,28.3,26.7,23.3,19.4,17.8,16.7,15.6,14.4
May 17,14.4,13.9,12.8,12.2,12.2,12.8,17.2,20,23.3,25.6,26.7,27.8,28.3,28.3,28.9,28.9,28.3,27.2,21.7,20,18.3,17.2,17.2,16.7
May 18,15.6,15,14.4,13.9,13.9,14.4,18.9,21.1,25,28.3,28.9,28.9,29.4,30.6,29.4,29.4,28.9,27.8,23.3,21.1,22.2,21.7,21.1,20.6
May 19,20,19.4,19.4,19.4,18.3,18.9,21.1,22.8,25,26.1,27.8,27.8,27.8,29.4,30,29.4,29.4,27.8,25.6,22.2,21.1,21.7,21.1,20.6
May 20,20,18.3,17.2,17.2,17.2,17.8,20.6,22.8,25,27.8,27.8,29.4,29.4,30,31.1,28.9,28.3,27.2,25.6,23.3,21.7,21.7,22.2,21.7
May 21,21.1,20.6,20,19.4,18.9,18.9,20,22.8,25,26.1,27.2,27.2,29.4,29.4,30,28.9,27.8,26.7,23.9,22.2,22.2,22.2,21.7,21.1
May 22,21.1,20,19.4,18.9,17.8,18.9,20.6,22.2,25,26.1,26.7,27.8,27.2,28.3,28.3,26.7,25.6,24.4,22.8,22.2,21.1,20.6,19.4,19.4
May 23,19.4,18.9,18.3,18.9,19.4,19.4,20,18.9,20,21.1,22.2,24.4,22.2,22.8,23.9,24.4,25,23.9,20,19.4,18.9,18.9,17.2,16.1
May 24,16.1,15.6,16.1,16.1,15.6,15,15,17.8,18.9,20,20.6,21.7,21.7,21.7,22.8,22.8,22.2,21.1,17.8,16.7,15,13.9,12.8,11.1
May 25,10,10,9.4,8.9,8.3,10,14.4,16.7,17.8,19.4,20,20.6,21.1,21.1,21.1,21.1,20.6,20,17.2,13.3,11.7,10.6,8.9,7.8
May 26,7.2,7.2,7.2,7.2,7.2,9.4,13.9,17.8,21.1,22.2,23.3,23.9,24.4,25,25.6,25,24.4,23.3,20.6,16.7,15,14.4,16.1,16.1
May 27,15,15,14.4,13.9,13.9,14.4,15,19.4,21.1,23.9,25,25.6,26.1,25.6,25.6,21.7,23.3,23.9,22.2,21.1,21.7,20.6,20,20
May 28,18.9,18.3,17.8,17.8,16.7,17.8,20.6,22.8,24.4,26.1,26.7,28.3,27.2,26.7,27.2,26.7,26.1,25.6,23.3,20.6,20.6,21.1,21.1,21.7
May 29,21.1,21.1,20.6,20,20,20.6,21.1,22.2,23.3,25,26.7,27.2,27.8,28.3,24.4,22.2,21.7,19.4,19.4,19.4,20,20,19.4,19.4
May 30,19.4,18.9,18.9,18.9,18.9,19.4,20.6,22.2,22.2,22.2,21.1,20.6,22.2,21.1,21.1,22.2,21.7,21.1,21.1,20.6,20,18.9,18.9,18.3
May 31,17.2,17.2,18.3,18.3,18.3,18.9,20,21.1,23.3,23.9,23.9,25,26.1,27.8,26.7,26.7,26.7,26.1,25,23.3,21.7,21.5,21.2,21
Jun 1,20.7,20.5,20.2,20,20,20.6,22.2,24.4,27.2,27.8,29.4,30.6,31.1,31.7,31.7,31.7,31.1,30.6,28.9,27.8,26.7,26.1,25.6,24.4
Jun 2,24.4,23.3,22.8,21.7,22.2,23.3,24.4,26.1,27.8,29.4,30.6,31.1,31.1,31.7,31.1,32.2,31.7,31.1,30,27.8,26.1,26.7,26.7,26.1
Jun 3,25.6,24.4,23.9,23.3,23.3,23.9,25.6,27.2,28.3,30,31.1,32.2,32.8,32.2,32.8,32.8,32.8,31.7,28.9,26.7,25.6,23.9,23.3,23.3
Jun 4,23.3,23.9,23.9,23.3,22.8,23.3,25.6,27.8,29.4,30,31.1,32.2,32.8,33.3,33.9,33.9,33.3,32.8,29.4,26.7,25.6,25,25,23.9
Jun 5,22.8,23.3,23.9,23.3,22.8,23.9,26.1,27.8,30,31.1,31.1,32.2,33.3,33.3,33.9,33.9,33.9,31.7,28.3,29.4,27.8,25.6,25,26.7
Jun 6,26.1,23.9,22.8,22.8,22.8,24.4,26.1,27.2,28.9,30.6,31.7,32.2,32.8,33.9,33.9,32.8,32.8,31.1,27.8,26.7,27.8,25.6,25,23.3
Jun 7,22.2,22.2,21.7,21.1,21.1,22.2,23.9,26.7,28.3,29.4,30.6,30.6,32.8,32.8,33.3,32.2,32.8,30.6,27.8,26.1,23.9,23.3,22.8,21.7
Jun 8,21.7,21.1,20,20,20,20.6,24.4,27.2,29.4,30.6,31.7,31.7,31.7,32.8,32.8,33.3,32.8,31.7,28.9,26.7,25.6,23.9,23.9,23.3
Jun 9,22.2,21.7,21.1,20.6,21.1,22.2,23.3,25,27.8,28.9,31.1,31.7,32.2,32.2,28.3,27.8,30.6,28.9,27.2,25.6,24.4,22.8,22.8,21.7
Jun 10,20.6,20.6,20,19.4,19.4,21.1,24.4,26.1,28.3,30,31.7,31.7,32.2,32.2,26.1,25,27.2,26.7,25,23.9,22.8,22.2,22.2,21.7
Jun 11,22.2,21.7,21.1,20.6,20,20.6,22.8,26.1,28.3,30,30.6,32.2,33.3,32.8,28.3,24.4,23.3,23.3,22.2,22.2,21.7,21.7,21.7,21.1
Jun 12,20.6,20.6,20,19.4,19.4,21.1,22.8,23.3,26.1,27,28.9,30,25.6,27.8,28.3,28,28.9,27.8,26.7,25,25,24.4,23.9,23.3
Jun 13,23.3,22.8,22.2,21.1,21.1,22.2,22.8,23.9,24.4,27,28.3,29.4,30.6,31.1,31.1,31.1,30,27.8,26.1,26.1,25.6,25,24.4,24.4
Jun 14,23.9,23.3,22.8,22.8,22.8,23.3,23.9,25.6,26.7,28.3,28.3,23.3,23.9,25,25.6,27.2,28.3,25.6,25,24.4,23.3,22.8,22.8,22.8
Jun 15,22.8,22.2,21.7,21.7,21.7,22.2,22.8,22.8,23.3,24.4,25,26.7,27.8,29.4,28.3,27.8,27.2,26.7,25,24.4,22.8,22.8,22.2,22.2
Jun 16,21.7,21.7,22.2,21.7,22.2,22.2,22.2,22.2,23,25,26.7,28.3,28.3,30,30.6,30.6,29.4,28.9,26.1,23.9,22.8,22.2,21.7,20.6
Jun 17,19.4,19.4,19.4,18.3,17.8,19.4,22.2,23.3,23.9,25.6,26.7,27.8,28.3,28.3,28.3,28,27.8,27.2,25,22.8,22.8,21.7,20,20
Jun 18,19.4,19.4,18.3,17.2,17.2,17.2,20,22.2,24.4,25.6,27.2,27.8,28.9,28.9,28.9,28.9,28.3,27.8,24.4,21.1,20,17.8,17.2,16.7
Jun 19,16.7,15.6,15.6,15,14.4,15.6,19.4,24.4,27.2,27.2,28.9,29.4,30.6,30,30,30.6,30,29.4,26.1,24.4,23.9,24.4,23.9,23.3
Jun 20,23.3,22.2,20.6,20,18.3,19.4,21.7,23.9,26.1,27.2,28.9,29.4,30.6,31.1,31.1,31.1,30.6,29.4,27.2,24.4,23.9,22.8,21.7,20.6
Jun 21,20.6,18.9,18.9,18.3,18.3,19.4,22.8,25.6,27.8,28.3,28.9,29.4,30,30.6,31.1,31.1,30.6,30,27.2,24.4,23.9,22.8,22.8,22.2
Jun 22,21.7,22.2,20.6,20,20.6,22.2,24.4,26.1,27.2,28.9,30.6,31.1,31.7,31,23.3,24.4,25,25.6,24.4,22.8,22.8,22.8,22.2,22.2
Jun 23,22.2,22.2,22.2,22.2,22.2,22.8,23.3,24.4,26.1,28,28.9,30,30.6,30.6,30,29.4,28.3,27.8,26.1,25.6,25,25.6,25,24.4
Jun 24,23.9,23.9,23.9,23.9,23.3,23.9,26.1,27.2,28.9,30.6,31.7,32.8,33.3,33.9,32.8,32.8,32.2,30,28.9,27.2,26.7,26.1,25.6,25
Jun 25,24.4,24.4,23.9,24.4,23.9,24.4,25.6,26,24,25,24,24.4,25,26.7,22.8,23.3,24,24.4,24.4,23.9,23.9,23.9,23.9,23.9
Jun 26,23.9,23.9,23.3,23.3,23.3,23.3,23.3,23.9,23.9,23.9,23.9,25.6,26,26.7,27.2,28.3,28.9,28.3,27.2,25.6,25.6,25.6,25.6,25.6
Jun 27,25.6,25.6,25,25.6,25.6,26.1,26.7,27.8,29.4,29.4,30.6,31.7,32.2,32.2,32.2,32.8,32.2,32.2,30.6,29.4,28.3,27.8,27.8,27.2
Jun 28,26.7,26.7,26.1,26.7,26.1,26.1,26.7,27.8,29,30.6,31.7,31.7,32.2,32.8,32.8,32.8,32.2,31.1,30,28.9,28.3,27.8,26.7,26.7
Jun 29,26.1,25.6,25.6,26.1,25.6,26.1,26.7,26.7,26.7,25,23.3,28.3,30,31.1,31.1,30.6,30,29.4,28.9,26.7,26.1,26.1,27.2,26.7
Jun 30,26.1,25.6,24.4,25,25,25,26.1,27.2,28.3,28.9,30.6,30,31.7,31.1,31.7,31.7,31.1,30.6,28.9,26.7,25.6,25.4,25.1,24.9
Jul 1,24.6,24.4,24.1,23.9,23.3,24.4,28.3,31.7,33.3,33.9,34.4,35,34.4,35.6,34.4,35.6,33.3,31.7,29.4,27.2,26.1,25,25,24.4
Jul 2,24.4,23.9,24.4,23.9,23.3,24.4,27.2,30.6,32.8,35,35.6,36.1,31.1,31.1,31.1,33.3,31.7,30.6,29.4,27.8,27.2,26.7,26.1,25
Jul 3,24.4,23.9,23.3,23.3,23.3,23.9,25.6,28.9,30.6,31.7,33.9,33.9,33.3,22.8,23.3,24.4,26.1,26.7,26.1,25.6,25,25.6,24.4,24.4
Jul 4,24.4,24.4,23.9,23.9,23.3,23.9,25,25.6,28.3,30.6,31.7,32.2,31.1,30.6,30,23.3,23.3,23.3,23.3,23.3,22.8,22.8,22.8,22.8
Jul 5,22.8,22.8,22.8,22.8,22.8,22.8,23.3,25,25,27.2,28.9,30,30.6,31.1,30.6,28.3,23.9,25.6,25,23.9,23.3,22.8,22.8,22.8
Jul 6,22.8,22.8,23.3,23.3,22.8,22.8,23.3,25.6,27.2,28.3,29.4,28.9,30,30,30,27.8,27.8,26.7,26.1,25,24.4,23.9,23.3,23.3
Jul 7,22.8,22.8,23.3,23.3,22.8,22.8,23.9,24.4,26.1,27.2,27.8,28.9,29.4,30,30,24.4,24.4,25,25,24.4,24.4,23.9,23.3,23.3
Jul 8,22.8,22.8,22.8,22.8,22.8,22.8,23.3,23.9,25,26.7,28.3,30.6,31.1,32.2,32.2,32.8,31.7,31.7,28.9,27.2,25.6,25,23.9,23.3
Jul 9,23.3,23.3,22.8,22.8,22.2,23.3,25.6,27.8,29.4,30,31.7,32.2,33.3,33.9,34.4,33.3,33.3,30.6,30,26.7,25.6,25,25.6,25.6
Jul 10,25,24.4,24.4,23.9,23.9,24.4,26.7,28.3,30.6,31.7,31.7,32.2,33.3,33.3,34.4,33.9,33.3,32.2,27.8,26.1,24.4,23.9,23.9,23.3
Jul 11,22.8,22.8,22.8,22.8,22.8,24.4,26.7,28.3,29.4,31.1,31.7,32.8,33.3,32.8,33.9,33.9,32.8,32.8,30,27.8,27.2,25.6,24.4,23.9
Jul 12,23.9,24.4,25,25,25.6,26.1,27.8,28.9,30,31.7,32.8,32.8,33.9,33.9,35,33.3,33.9,32.8,30,27.8,25.6,25,24.4,24.4
Jul 13,23.3,23.3,22.8,22.8,22.8,23.9,26.7,28.9,30.6,32.2,32.8,32.8,33.3,35,35,35,35,33.3,29.4,29.4,28.3,27.8,27.2,26.1
Jul 14,25.6,24.4,24.4,23.3,22.8,23.9,27.8,29.4,31.1,32.8,33.3,34.4,34.4,35,35,33.3,35,31.7,28.3,26.7,26.1,25,24.4,24.4
Jul 15,24.4,23.9,23.3,23.3,24.4,25,26.7,27.8,31.1,31.7,32.8,33.3,33.3,33.3,33.9,32.8,32.8,31.7,28.9,26.7,26.1,26.1,25,23.3
Jul 16,22.8,22.8,21.7,22.8,21.1,22.2,26.1,27.2,29.4,31.7,32.8,32.8,33.9,33.3,33.9,32.8,31.7,29.4,27.8,25.6,25,24.4,23.9,23.3
Jul 17,23.3,22.8,22.8,22.2,22.2,22.8,25,28.3,30,31.7,31.7,32.2,32.8,33.3,32.2,32.2,31.1,28.9,26.7,25,25,23.9,23.9,23.3
Jul 18,23.3,22.8,21.7,22.2,21.7,22.8,25.6,29.4,31.7,32.2,32.8,31.1,31.7,30.6,28.9,28.3,28.9,25.6,24.4,23.3,22.2,22.8,22.8,22.2
Jul 19,21.7,21.1,21.7,21.1,21.1,21.7,23.9,26.7,28.3,30,31.1,32.2,33.3,33.9,32.8,32.2,31.7,30.6,28.3,26.7,25,23.3,23.3,21.7
Jul 20,21.7,21.7,21.7,21.7,21.7,22.8,25,27.8,28.9,30.6,32.2,33.3,32.2,33.9,34.4,33.9,32.8,31.1,29.4,28.3,26.1,25.6,23.9,23.3
Jul 21,23.3,22.8,22.8,22.8,22.2,23.3,26.1,28.3,31.1,31.1,32.8,33.9,34.4,35,33.3,35.6,35,33.3,29.4,26.7,26.7,25.6,24.4,24.4
Jul 22,23.3,23.3,22.8,22.2,22.2,23.3,26.1,28.3,31.1,32.2,33.3,33.9,35,35,34.4,35.6,33.3,31.7,31.1,29.4,27.8,27.2,26.7,26.1
Jul 23,25.6,24.4,23.9,24.4,23.9,25,28.3,29.4,29.4,30,32.2,32.8,32.2,33.3,30.6,29.4,28.3,28.9,28.3,26.7,25.6,25,25.6,24.4
Jul 24,25,25,25,24.4,23.9,24.4,26.1,28.9,30.6,30.6,32.8,30.6,33.3,33.9,32.8,33.3,29.4,27.8,25,24.4,25,24.4,23.3,22.8
Jul 25,22.8,22.8,22.8,23.3,23.3,23.3,25,26.1,27.8,29.4,30.6,32.2,30.6,32.2,31.7,25,26.1,26.1,24.4,24.4,23.9,23.9,23.3,23.3
Jul 26,23.3,22.8,23.3,23.3,23.3,23.9,23.9,22.8,23.3,23.9,25.6,25.6,28.3,28.3,29.4,25,26.1,26.7,25.6,25,24.4,23.9,23.3,22.8
Jul 27,23.3,23.3,23.3,23.3,23.3,23.3,23.9,26.1,28.3,30,31.1,31.7,32.2,31.7,31.7,31.7,31.1,30,27.8,26.1,25,24.4,23.9,23.3
Jul 28,22.8,22.8,22.8,22.2,21.7,22.2,25,28.3,30,31.1,32.2,31.7,33.9,33.3,32.8,26.7,25.6,25.6,24.4,23.9,23.9,23.3,22.8,22.8
Jul 29,22.2,22.2,22.2,22.2,22.2,23.3,23.9,25.6,28.9,30,30,30.6,31.1,31.1,32.8,31.1,32.8,30.6,28.3,25.6,24.4,23.9,23.3,22.8
Jul 30,22.8,22.8,22.8,22.2,21.7,22.8,26.1,29.4,31.7,33.3,33.9,33.9,29.4,34.4,32.2,32.2,33.3,31.7,29.4,27.8,26.7,26.1,25,24.4
Jul 31,23.9,23.3,22.8,23.9,22.2,22.8,25,26.7,28.9,31.1,31.7,31.7,32.8,32.8,32.8,32.8,32.8,31.1,26.7,25,22.8,22.8,22.8,22.8
Aug 1,22.8,22.8,22.8,22.8,22.2,21.7,23.3,25,26.7,28.9,31.1,31.7,32.8,33.3,33.9,34.4,33.3,31.7,29.4,27.2,26.1,25,24.4,23.3
Aug 2,22.8,22.2,23.9,22.8,21.7,22.2,24.4,26.7,28.3,30.6,31.7,32.8,33.9,35,35,33.3,33.9,32.8,28.9,28.3,26.1,26.1,25,24.4
Aug 3,23.9,23.9,23.9,23.3,23.3,23.3,23.9,27.2,29.4,31.1,32.2,33.3,34.4,35.6,35,35.6,34.4,33.3,25.6,24.4,24.4,24.4,23.9,23.9
Aug 4,23.9,23.3,23.3,23.3,23.3,23.3,24.4,26.1,28.3,31.1,31.7,33.3,33.3,34.4,31.7,28.9,29.4,28.3,28.3,27.2,27.2,26.7,26.1,25.6
Aug 5,24.4,23.9,24.4,23.9,23.3,22.8,25.6,27.8,30.6,31.7,33.3,33.3,35,34.4,35.6,35.6,35,33.3,30,29.4,28.3,27.2,26.7,25.6
Aug 6,25,24.4,24.4,24.4,23.9,23.9,25,26.7,29.4,31.1,32.2,32.8,35,35,36.1,35.6,35,31.7,30,28.9,27.8,28.3,25.6,26.1
Aug 7,25.6,25.6,25,25,25.6,25.6,26.1,27.8,29.4,31.1,25,27.2,29.4,31.1,32.2,27.2,27.2,26.7,25.6,25.6,25,25,25,25.6
Aug 8,25,25,23.9,23.9,23.3,22.8,24.4,26.1,27.8,28.3,29.4,31.1,31.1,31.7,32.2,31.7,31.1,29.4,26.7,23.9,22.2,20.6,20,20
Aug 9,19.4,18.3,18.3,17.8,17.2,17.2,20,24.4,27.2,29.4,30.6,31.1,31.1,31.1,31.1,30.6,31.7,28.9,25.6,23.9,21.7,21.1,20.6,20
Aug 10,20,19.4,18.9,18.9,17.8,18.9,21.1,24.4,27.2,29.4,31.7,32.2,31.7,32.8,33.3,33.3,32.8,31.1,26.1,24.4,23.3,22.2,22.2,21.1
Aug 11,21.1,20.6,20.6,20.6,20,20,22.2,25.6,28.9,31.7,32.8,33.3,33.3,32.8,34.4,33.9,33.3,32.2,27.2,25.6,24.4,23.3,22.8,22.2
Aug 12,23.3,23.9,23.9,23.9,22.8,23.3,24.4,27.2,29.4,32.2,33.3,33.3,35,35.6,35,35,33.9,32.2,30,27.2,26.1,26.1,26.7,23.9
Aug 13,23.9,22.8,22.2,22.8,22.8,21.7,24.4,26.1,28.3,31.1,32.8,34.4,35.6,35.6,36.1,35.6,35,33.3,30.6,27.8,26.1,25.6,26.7,26.1
Aug 14,25,25,25,25,24.4,24.4,25.6,27.2,30,31.7,33.3,35,35.6,35.6,36.1,36.1,35,33.9,29.4,27.2,28.3,27.8,26.7,25.6
Aug 15,25.6,25,24.4,23.9,23.3,23.9,25.6,27.8,31.1,32.8,33.9,35,36.7,37.2,37.2,37.2,36.1,35,30.6,28.9,28.3,27.2,27.8,26.1
Aug 16,26.7,26.7,25.6,25.6,26.1,25.6,26.7,29.4,32.2,33.3,34.4,36.1,36.7,38.3,37.2,36.7,33.9,26.7,25.6,25.6,25,25,25,25
Aug 17,25,24.4,24.4,24.4,24.4,25,25.6,26.7,28.3,31.1,32.2,33.3,33.3,33.9,33.9,32.8,31.1,27.8,27.2,28.3,26.1,25.6,25,25
Aug 18,24.4,24.4,24.4,23.9,24.4,23.9,25.6,27.8,29.4,31.1,32.8,32.8,33.9,33.9,33.3,33.9,32.8,31.7,29.4,27.8,26.7,26.1,25,25
Aug 19,24.4,23.9,24.4,23.9,23.9,23.9,24.4,24.4,24.4,25.6,26.7,27.8,28.3,28.9,29.4,28.9,28.3,27.2,26.1,25,24.4,23.9,23.9,23.9
Aug 20,23.9,23.9,23.3,23.3,23.3,23.3,23.3,24.4,25,26.1,27.2,28.3,28.3,28.3,28.3,29.4,27.8,26.7,25.6,23.9,23.3,23.9,23.3,22.2
Aug 21,23.3,23.3,23.3,23.3,22.8,22.2,23.3,23.9,23.9,25.6,26.7,27.2,28.3,30,31.1,31.1,30.6,28.9,26.7,25.6,25,24.4,23.9,23.3
Aug 22,23.3,23.3,23.9,23.9,23.3,22.8,23.9,25,25.6,26.1,26.1,26.1,26.7,27.8,28.3,27.8,28.3,27.2,25.6,23.9,23.3,22.8,22.2,21.1
Aug 23,20.6,20,20,20.6,20.6,21.1,21.7,22.2,23.9,25.6,27.2,28.3,31.1,32.8,32.8,31.7,32.2,31.1,26.7,24.4,23.9,24.4,23.3,23.9
Aug 24,22.8,22.8,22.2,21.7,20.6,20.6,23.3,25.6,27.8,29.4,31.1,32.2,33.9,33.3,33.3,33.3,32.8,31.1,27.8,26.7,25.6,24.4,23.9,23.3
Aug 25,22.2,22.2,21.7,21.1,21.1,21.1,23.9,27.2,28.9,31.1,32.2,33.3,34.4,33.9,34.4,34.4,33.9,32.8,27.8,28.9,27.8,26.7,24.4,23.3
Aug 26,21.7,22.2,22.8,21.7,21.1,20,21.7,26.7,29.4,31.1,32.2,33.3,33.3,34.4,34.4,33.9,33.3,31.7,28.3,25.6,26.1,25.6,25,23.9
Aug 27,23.3,21.1,20.6,20.6,20,20,21.7,25.6,27.8,29.4,31.7,31.7,32.2,32.8,32.8,33.3,33.3,32.2,27.2,29.4,27.2,26.1,25.6,25.6
Aug 28,24.4,24.4,24.4,23.3,23.3,22.8,23.3,25.6,26.7,27.2,28.3,29.4,31.1,32.2,32.8,33.3,32.2,31.1,28.3,27.2,26.7,26.1,25.6,25
Aug 29,23.9,23.9,23.9,23.9,23.9,23.9,24.4,26.1,28.3,28.9,31.7,32.2,30.6,31.1,25.6,26.1,25.6,25,24.4,23.9,23.3,23.3,23.3,22.8
Aug 30,23.3,23.9,23.9,23.9,23.9,24.4,24.4,26.1,27.8,29.4,32.2,33.3,33.9,34.4,33.9,33.3,33.3,29.4,26.1,25.6,25,24.4,24.4,23.9
Aug 31,23.9,23.9,23.9,23.9,23.9,23.9,23.9,25,26.1,27.2,28.9,31.1,31.7,31.7,31.1,26.7,25.6,25,24.4,23.9,23.9,23.8,23.6,23.5
Sep 1,23.4,23.3,23.1,23,22,22.2,23.3,25.6,28.3,30,31.7,32.8,33.3,33.9,34,32.8,31.1,29.4,27.8,27.2,26.1,23.9,22.8,22.8
Sep 2,22.8,22.8,22.2,21.7,21.7,22.8,22.8,23.9,25.6,26.7,27.8,28.9,30.6,30.6,30.6,30,29.4,27.8,26.7,25.6,25,24.4,24.4,23.9
Sep 3,23.3,22.2,22.2,22.8,21.7,22.2,22.8,23.3,23.3,25.6,28.9,30,30.6,31.1,32.2,32.2,31.7,31.1,28.9,26.7,25.6,26.1,25.6,25
Sep 4,24.4,23.9,23.3,22.8,22.8,22.8,24.4,26.7,28.9,30,31.7,30.6,33.3,27,26.1,26.1,27.8,27.2,26.1,25.6,25,24.4,24.4,23.3
Sep 5,23.3,23.9,23.3,22.8,23.9,23.3,25,27.2,29.4,30.6,32.2,33.9,33.9,35,36.1,36.1,30,25,23.9,24.4,23.9,23.3,23.9,23.3
Sep 6,23.3,22.8,23.3,23.3,22.8,22.8,23.9,25,26.7,27.8,30.6,31.7,33.9,33.9,30.6,30.6,25.6,25,23.3,23.3,23.9,23.9,23.9,23.9
Sep 7,23.3,22.8,22.8,22.8,22.2,22.2,23.3,24.4,25.6,27.2,28.9,32.2,32.2,33.3,33.9,33.3,32.8,30.6,28.3,27.8,26.7,25.6,25,23.3
Sep 8,22.2,22.8,22.2,22.2,22.2,22.8,23.3,25.6,28.3,30,31.7,31.7,26.1,23.3,22.2,23.3,23.9,23.9,22.8,22.8,22.8,22.8,22.8,22.2
Sep 9,22.2,21.7,21.7,21.7,21.1,21.1,21.7,22.8,24.4,25.6,27.2,28.3,29.4,30,29.4,30,30,28.3,27.2,25,22.8,22.2,21.1,20
Sep 10,18.9,20,18.9,19.4,18.3,17.2,19.4,23.3,26.7,28.3,30,30.6,31.7,31.7,32.2,31.7,31.1,28.3,21.1,21.1,22.2,18.9,17.8,17.2
Sep 11,16.1,15.6,15,13.9,13.9,13.3,16.7,22.8,26.1,28.9,30.6,31.1,32.2,32.2,32.2,31.7,30.6,27.8,24.4,22.2,21.7,20,18.9,18.3
Sep 12,17.8,18.9,18.9,18.3,18.3,17.8,19.4,24.4,28.3,30,31.1,32.2,33.9,32.2,32.2,32.2,31.7,29.4,27.2,26.1,24.4,23.9,24.4,24.4
Sep 13,23.9,22.2,22.2,21.7,21.1,21.1,23.3,25,28.3,30,31.7,31.1,32.2,33.3,32.2,31.1,29.4,28.3,26.7,25,25,24.4,23.3,22.8
Sep 14,22.2,21.7,21.1,20.6,20.6,20,21.1,22.8,24.4,26.1,27.8,29.4,30,30.6,31.1,30.6,30,27.2,23.3,22.8,20,19.4,20,21.1
Sep 15,20,19.4,17.8,17.8,17.2,17.8,19.4,21.1,23.9,26.1,28.3,29.4,31.1,31.7,31.7,31.7,31.1,28.3,23.9,22.2,21.1,21.1,21.1,21.1
Sep 16,22.2,21.1,18.9,17.8,15.6,14.4,18.9,23.3,24.4,26.1,28.3,28.9,30,30.6,30,29.4,29,26.7,23.3,20.6,21.1,19.4,18.9,18.3
Sep 17,17.8,17.8,17.2,15.6,14.4,13.3,17.2,19.4,22.2,24.4,27.2,27.8,27.8,28.9,28.9,29.4,28.3,24.4,20.6,18.3,17.8,16.1,15,13.3
Sep 18,13.3,12.8,12.2,11.7,11.1,11.1,13.9,20.6,24.4,28.3,28.9,30,31.7,31.7,32.2,31.7,30.6,27.8,22.8,20.6,20.6,18.9,18.9,17.8
Sep 19,16.7,16.1,16.1,16.7,16.7,16.7,19.4,23.3,25.6,28.3,30,31.1,32.2,32.8,32.8,33.3,32.8,29.4,28.3,27.2,26.1,25,24.4,23.3
Sep 20,21.7,20,19.4,18.9,20.6,20.6,20.6,20.6,21.7,23.3,26.1,27.8,29.4,30.6,31.1,31.7,31.1,28.9,25,24.4,23.3,22.8,22.2,22.8
Sep 21,21.1,21.1,20,20,20,20,20,19,18.9,18,18.9,22.2,24.4,23.3,24.4,23.3,22.2,21.1,20,18.9,17.8,16.7,15.6,15
Sep 22,15,15,14.4,13.9,13.3,12.2,14.4,16.1,18.3,20,21.1,22.2,23.3,24.4,25,25,23.9,21.1,17.8,15.6,13.9,11.7,11.1,10
Sep 23,9.4,8.9,8.3,7.8,7.2,6.7,9.4,15.6,21.7,22.8,24.4,25.6,26.1,27.2,27.8,27.8,27.2,22.8,17.2,16.7,12.2,12.2,11.1,11.7
Sep 24,11.1,10,11.1,12.2,11.7,12.2,13.9,17.2,20.6,23.3,25.6,27.2,27.8,28.3,29.4,28.9,28.3,23.9,21.1,17.8,16.1,15.6,15,14.4
Sep 25,15,13.3,13.9,12.8,12.2,12.2,14.4,19.4,22.8,25,26.7,28.9,29.4,30.6,30,30.6,29.4,27.2,22.8,21.7,23.9,22.2,20.6,21.7
Sep 26,21.7,21.1,19.4,19.4,20.6,20.6,21.7,23.3,23.9,24.4,25.6,26.7,28.9,30,30.6,31.1,30,26.1,23.3,22.8,22.8,22.8,22.8,22.2
Sep 27,22.2,21.7,21.1,19.4,20.6,20,21.1,21.7,24.4,27.2,28.9,30.6,31.1,32.2,32.8,31.7,30,28.3,27.2,26.1,25,24.4,23.3,23.3
Sep 28,23.9,22.2,21.1,22.2,21.1,21.1,22.8,24.4,25.6,27.8,28.3,28.9,29.4,30,30,27.8,23.9,23.3,23.3,23.3,23.3,23.3,23,21.7
Sep 29,21.7,22.2,22.2,22,22.2,22.2,23,22.2,18.9,17.8,17.2,16.1,16.1,16.7,17.2,17.8,17.8,16.7,15.6,14.4,13.9,13.3,12.2,11.7
Sep 30,11.7,10.6,11.1,10,10,9.4,11.7,16.1,18.3,20,21.1,21.7,22.8,23.3,23.9,23.3,22.8,17.8,15,13.9,12.2,12.6,13,13.4
Oct 1,13.8,14.2,14.6,15,16.1,16.1,16.7,17.8,18.9,19.4,21.1,22.2,22.8,23.9,25,24.4,24.4,21.1,18.9,18.3,17.8,16.7,16.1,15.6
Oct 2,15,15,14.4,14.4,14.4,14.4,17.2,21.1,23.9,27.2,28.3,29.4,30.6,31.1,30.6,30.6,28.9,23.3,21.1,20,19.4,18.9,18.3,17.2
