Month,Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 11/11  22:00:00,114.38680215356206,102.2815324826905,10.046821511391046,2.0584481594403155
 11/11  23:00:00,117.49380469132839,106.68313487462198,6.697881007594031,4.112788809230628
 11/11  24:00:00,113.93153205703535,108.52412823052708,3.3489405037970155,2.058463322619033
 11/12  01:00:00,115.54979892441382,110.09695842784305,1.3395762015188064,4.113264295137088
 11/12  02:00:00,115.44010236800413,112.04197300927018,1.3395762015188064,2.0585531572955404
 11/12  03:00:00,119.33235764484706,113.87973868499577,1.3395762015188064,4.113042758346667
 11/12  04:00:00,118.85900849140728,115.46083927056947,1.3395762015188064,2.0585930192055044
 11/12  05:00:00,120.16685542450368,114.71416523855852,1.3395762015188064,4.113113984511491
 11/12  06:00:00,121.4976919714343,116.0901284226677,3.3489405037970155,2.0586230450476313
 11/12  07:00:00,111.34712494203437,100.5360637445706,6.697881007594031,4.113180189917046
 11/12  08:00:00,106.01941597148966,93.91394214700622,10.046821511391046,2.0586523129434173
 11/12  09:00:00,102.76989850568582,85.24425472393509,13.395762015188062,4.129881766562661
 11/12  10:00:00,98.93354865836659,82.66967119374682,10.046821511391046,6.217055953181429
 11/12  11:00:00,102.93308248049529,79.94621540190819,16.74470251898508,6.242164559720262
 11/12  12:00:00,100.59612140701714,77.6094872984423,16.74470251898508,6.24193158958976
 11/12  13:00:00,98.36852645246336,75.38092441519798,16.74470251898508,6.2428995182566505
 11/12  14:00:00,91.90662998278307,72.26822022972797,13.395762015188062,6.242647737937972
 11/12  15:00:00,86.24242161201748,69.95319990664915,10.046821511391046,6.242400194190132
 11/12  16:00:00,91.59067286091496,71.952757283965,13.395762015188062,6.242153561785549
 11/12  17:00:00,99.78965506034793,75.53280837496658,20.093643022782093,4.163203662622903
 11/12  18:00:00,108.29419824587328,81.9829179375309,20.093643022782093,6.217637285536635
 11/12  19:00:00,114.6558367826616,92.5033871210297,20.093643022782093,2.05880663903187
 11/12  20:00:00,112.39262009103274,94.8839363535922,13.395762015188062,4.112921722276108
 11/12  21:00:00,118.62227641218662,103.16767834988845,13.395762015188062,2.0588360471266705
 11/12  22:00:00,119.71294536459818,105.55314106887552,10.046821511391046,4.112982784378913
 11/12  23:00:00,121.1051890714314,111.03201355985591,6.697881007594031,3.3752945038868423
 11/12  24:00:00,119.42090700362411,113.2761393954561,3.3489405037970155,2.795827104371007
 11/13  01:00:00,119.44021208538362,113.98784992247188,1.3395762015188064,4.112785961454401
 11/13  02:00:00,119.22603413730171,115.82766553287246,1.3395762015188064,2.05879240303578
 11/13  03:00:00,122.95674890966822,117.5042450006954,1.3395762015188064,4.112927707279012
 11/13  04:00:00,122.35757463739873,118.95915162550753,1.3395762015188064,2.05884681025653
 11/13  05:00:00,118.50053939952572,113.04793503422019,1.3395762015188064,4.113028163800926
 11/13  06:00:00,215.71043479748303,210.30259634575256,3.3489405037970155,2.0588979479263436
 11/13  07:00:00,145.4988532041453,134.68784845353943,6.697881007594031,4.1131237429881615
 11/13  08:00:00,133.38314145811708,119.18786277806402,10.046821511391046,4.148457168732945
 11/13  09:00:00,127.83679229756808,108.1906146637565,13.395762015188062,6.2504156186944675
 11/13  10:00:00,118.65988757460383,100.25156689329077,10.046821511391046,8.36149916987473
 11/13  11:00:00,120.12936448358103,94.9792991517857,16.74470251898508,8.405362812692013
 11/13  12:00:00,116.06814476242155,90.90147953125506,16.74470251898508,8.421962711968579
 11/13  13:00:00,112.46450349023127,87.33914099306736,16.74470251898508,8.380659978226124
 11/13  14:00:00,108.56168645354475,86.7434646606736,13.395762015188062,8.422459777706738
 11/13  15:00:00,104.87461516053398,86.41894746078067,10.046821511391046,8.408846188480506
 11/13  16:00:00,107.73006135609677,85.9406806406748,13.395762015188062,8.393618700352157
 11/13  17:00:00,114.56284287036429,86.11938519432793,20.093643022782093,8.349814653206968
 11/13  18:00:00,110.4539836320984,86.22356950105781,20.093643022782093,4.1367711082821526
 11/13  19:00:00,107.14330775192674,82.92624310686645,20.093643022782093,4.123421622301855
 11/13  20:00:00,100.526751249796,85.06712148894182,13.395762015188062,2.0638677457063244
 11/13  21:00:00,111.77808107777179,94.25824015418941,13.395762015188062,4.124078908347035
 11/13  22:00:00,109.71688575962838,95.55574869214534,10.046821511391046,4.1143155561392915
 11/13  23:00:00,109.23828006517142,100.48175535908848,6.697881007594031,2.058643698446343
 11/13  24:00:00,109.28216516754712,101.82000083747502,3.3489405037970155,4.113223826156831
 11/14  01:00:00,106.48508088423856,103.08677131658663,1.3395762015188064,2.0587333661946006
 11/14  02:00:00,108.79407199724163,103.34101492173626,1.3395762015188064,4.113480873929801
 11/14  03:00:00,106.26568279400654,102.86728534030632,1.3395762015188064,2.058821252266556
 11/14  04:00:00,108.590684701406,103.13811367138047,1.3395762015188064,4.1129948283790405
 11/14  05:00:00,101.3563372679068,97.95787546445271,1.3395762015188064,2.058885601899806
 11/14  06:00:00,161.48708698017148,154.02487495249616,3.3489405037970155,4.113271523996548
 11/14  07:00:00,115.36572261924161,106.60889013675856,6.697881007594031,2.0589514748866544
 11/14  08:00:00,110.2713706096244,94.00260781425774,10.046821511391046,6.22194128399925
 11/14  09:00:00,107.94377356965451,88.29779268221915,13.395762015188062,6.25021887208177
 11/14  10:00:00,102.19119168149687,83.78287179475366,10.046821511391046,8.361498375352163
 11/14  11:00:00,101.49543851570951,76.34526087950428,16.74470251898508,8.405475117220156
 11/14  12:00:00,94.81065057050945,69.64384794804499,16.74470251898508,8.422100103597634
 11/14  13:00:00,91.01489395312767,65.88930486095578,16.74470251898508,8.380886573281403
 11/14  14:00:00,82.2791462725504,60.46054951506633,13.395762015188062,8.422834742272356
 11/14  15:00:00,74.28870838654767,55.83260449891812,10.046821511391046,8.409282376191213
 11/14  16:00:00,76.81653492080947,55.02663048287093,13.395762015188062,8.394142422655895
 11/14  17:00:00,84.6050120956616,56.16103372309558,20.093643022782093,8.350335349854882
 11/14  18:00:00,87.00293141456893,62.77240279428779,20.093643022782093,4.136885597640939
 11/14  19:00:00,102.40569157391627,78.1885242954964,20.093643022782093,4.123524255708714
 11/14  20:00:00,96.37069965847857,80.91025646571295,13.395762015188062,2.0646811776177763
 11/14  21:00:00,107.52541199741482,90.00543855920697,13.395762015188062,4.124211423090723
 11/14  22:00:00,105.62879574802308,91.46753569436801,10.046821511391046,4.114438542287668
 11/14  23:00:00,104.46789469254975,95.71130259701027,6.697881007594031,2.0587110879407193
 11/14  24:00:00,104.26418413968099,96.80187013180145,3.3489405037970155,4.113373504248062
 11/15  01:00:00,100.88914484283725,97.490753705258,1.3395762015188064,2.0588149360486234
 11/15  02:00:00,103.04658588449693,97.59349215047042,1.3395762015188064,4.1135175323090705
 11/15  03:00:00,101.07349791655713,97.67500451807294,1.3395762015188064,2.0589171968589723
 11/15  04:00:00,103.27320277602162,97.82042403171799,1.3395762015188064,4.113202542751715
 11/15  05:00:00,96.66475165245348,93.26617697893143,1.3395762015188064,2.0589984718731853
 11/15  06:00:00,140.8303731763827,133.3683956239093,3.3489405037970155,4.113037048581818
 11/15  07:00:00,103.7065479352717,94.94958617414356,6.697881007594031,2.059080753491541
 11/15  08:00:00,99.27357096687523,83.00416938581662,10.046821511391046,6.222580069620261
 11/15  09:00:00,94.77040876581626,75.12369629969875,13.395762015188062,6.250950450811193
 11/15  10:00:00,83.85211745091749,65.44268942251682,10.046821511391046,8.3626065171988
 11/15  11:00:00,81.46732232952964,56.315762007914905,16.74470251898508,8.406857802700605
 11/15  12:00:00,78.97856832206458,53.81015498209896,16.74470251898508,8.423710820933236
 11/15  13:00:00,76.43973375566708,51.31269130748127,16.74470251898508,8.382339929271675
 11/15  14:00:00,71.61440914621899,49.7940315836224,13.395762015188062,8.424615547408527
 11/15  15:00:00,69.96008273495312,51.502155972811,10.046821511391046,8.411105250774717
 11/15  16:00:00,78.98683821087836,57.19515685838188,13.395762015188062,8.395919337473963
 11/15  17:00:00,95.55763447436205,67.11216268290744,20.093643022782093,8.351828768648863
 11/15  18:00:00,103.51078142899381,79.27948218779979,20.093643022782093,4.137656218293687
 11/15  19:00:00,107.57807130588029,83.36020604371235,20.093643022782093,4.124222239243932
 11/15  20:00:00,103.12613714040307,85.60668997632156,13.395762015188062,4.12368514889344
 11/15  21:00:00,111.19433661088753,95.73380096968182,13.395762015188062,2.0647736260342144
 11/15  22:00:00,112.21448379175335,98.05315118275523,10.046821511391046,4.114511097654363
 11/15  23:00:00,111.82383208984085,103.06688262799204,6.697881007594031,2.0590684541649007
 11/15  24:00:00,112.24574481307033,104.78330843977646,3.3489405037970155,4.113495869496844
 11/16  01:00:00,111.59184451237203,106.13897344070563,1.3395762015188064,4.1132948701381356
 11/16  02:00:00,110.89496322480586,107.4963174647126,1.3395762015188064,2.0590695586595773
 11/16  03:00:00,114.334467503978,108.88136654669657,1.3395762015188064,4.113524755824101
 11/16  04:00:00,113.64330155767576,110.24455425604707,1.3395762015188064,2.059171099944349
 11/16  05:00:00,111.7782189798647,106.32568790535228,1.3395762015188064,4.112954873102388
 11/16  06:00:00,160.47216978182522,155.06395903509468,3.3489405037970155,2.059270243056467
 11/16  07:00:00,124.43970948713844,113.62821276133869,6.697881007594031,4.113615718229359
 11/16  08:00:00,114.78696028843574,100.59051000755176,10.046821511391046,4.149628769682105
 11/16  09:00:00,112.94966653116346,93.30258171589217,13.395762015188062,6.251322800225101
 11/16  10:00:00,108.48829193428561,90.0764679038733,10.046821511391046,8.365002519068572
 11/16  11:00:00,111.70832917560824,86.55407151703666,16.74470251898508,8.40955513942098
 11/16  12:00:00,109.49936412676819,84.32782108914765,16.74470251898508,8.42684051856451
 11/16  13:00:00,108.1309876889182,83.00122819040264,16.74470251898508,8.385056979435896
 11/16  14:00:00,104.78462085896086,80.85506059180683,13.395762015188062,10.533798252036911
 11/16  15:00:00,96.89481639142655,78.44124391588451,10.046821511391046,8.406750964103688
 11/16  16:00:00,99.99270485057363,78.20501113821757,13.395762015188062,8.391931697286237
 11/16  17:00:00,108.32302186950758,81.96260868358057,20.093643022782093,6.2667701631212775
 11/16  18:00:00,110.83487922118594,86.60408037975469,20.093643022782093,4.137155818483624
 11/16  19:00:00,113.09632809584531,88.87816782596768,20.093643022782093,4.124517247261056
 11/16  20:00:00,108.97570773070834,91.45569430529916,13.395762015188062,4.124251410173817
 11/16  21:00:00,119.62603882985672,102.10579877254882,13.395762015188062,4.12447804211984
 11/16  22:00:00,116.62168452288101,104.51539197431975,10.046821511391046,2.0594710372695335
 11/16  23:00:00,122.14945042937234,111.33783374409691,6.697881007594031,4.113735677752345
 11/16  24:00:00,124.49679130406705,119.0888908628809,3.3489405037970155,2.0589599372969083
 11/17  01:00:00,128.46425456423134,123.01127102829513,1.3395762015188064,4.113407334526166
 11/17  02:00:00,129.94332655391727,126.54462405893452,1.3395762015188064,2.0591262933433576
 11/17  03:00:00,134.7085716057895,129.25533491067216,1.3395762015188064,4.11366049373098
 11/17  04:00:00,138.6811347892106,133.30657358952115,1.3395762015188064,4.0349849983030595
 11/17  05:00:00,133.9930128650706,130.51596108933748,1.3395762015188064,2.1374755742450606
 11/17  06:00:00,192.92194477878454,185.45939279888626,3.3489405037970155,4.113611476124909
 11/17  07:00:00,141.0498820890099,132.29278113153865,6.697881007594031,2.059219949669159
 11/17  08:00:00,131.67167647611473,115.40233291757448,10.046821511391046,6.2225220473620295
 11/17  09:00:00,126.57209994759175,106.9235977946787,13.395762015188062,6.252740137583084
 11/17  10:00:00,118.57758490866037,102.2562187203176,10.046821511391046,6.274544676904426
 11/17  11:00:00,122.60834318131865,96.2275558688321,16.74470251898508,9.636084793596057
 11/17  12:00:00,117.98160498034449,91.93161674820544,16.74470251898508,9.305285713177605
 11/17  13:00:00,113.59131134277646,88.4644457878348,16.74470251898508,8.382163035885634
 11/17  14:00:00,107.9802021661767,86.15979425408555,13.395762015188062,8.42464589678484
 11/17  15:00:00,102.40500169194308,83.94690551993877,10.046821511391046,8.411274660589632
 11/17  16:00:00,105.91074021340873,84.11864572785896,13.395762015188062,8.396332470148884
 11/17  17:00:00,115.8868185075317,87.58400145601296,20.093643022782093,8.209174028713022
 11/17  18:00:00,115.35313393414201,90.9802021456218,20.093643022782093,4.27928876561986
 11/17  19:00:00,116.04555296110394,91.8277712531597,20.093643022782093,4.124138685114846
 11/17  20:00:00,109.02875523810451,93.5687392914664,13.395762015188062,2.0642539314311263
 11/17  21:00:00,120.68849226092284,103.16779849996631,13.395762015188062,4.124931745744819
 11/17  22:00:00,118.8038588628861,104.64191329148011,10.046821511391046,4.115124059991293
 11/17  23:00:00,118.09498680475195,109.33804753444406,6.697881007594031,2.0590582627564356
 11/17  24:00:00,118.46617236866787,111.00372364123152,3.3489405037970155,4.1135082235684015
 11/18  01:00:00,115.65813114997783,112.25934307390881,1.3395762015188064,2.0592118745171217
 11/18  02:00:00,118.48369236149549,113.03024030365566,1.3395762015188064,4.113875856193309
 11/18  03:00:00,119.44217212748491,113.98896118967396,1.3395762015188064,4.113634736164449
 11/18  04:00:00,118.41459764144453,115.01578381421756,1.3395762015188064,2.0592376256774347
 11/18  05:00:00,118.77047406037505,113.31701481971827,1.3395762015188064,4.113883039104874
 11/18  06:00:00,119.75163066084622,114.34332442881069,3.3489405037970155,2.0593657282361555
 11/18  07:00:00,111.30138422650295,100.49000747294876,6.697881007594031,4.113495745960148
 11/18  08:00:00,173.13555577972969,161.0292363595724,10.046821511391046,2.059497908735517
 11/18  09:00:00,146.88068270559626,129.35142537263582,13.395762015188062,4.133495317866973
 11/18  10:00:00,135.0476663052986,118.77536704264053,10.046821511391046,6.225477751196069
 11/18  11:00:00,138.00675820415273,115.0108588786561,16.74470251898508,6.251196806629792
 11/18  12:00:00,134.6291589065505,111.63267507323329,16.74470251898508,6.251781314426701
 11/18  13:00:00,132.35067461458908,109.35623416642099,16.74470251898508,6.249737929017463
 11/18  14:00:00,128.61136469457983,108.96545482939334,13.395762015188062,6.25014784990384
 11/18  15:00:00,123.8654282465872,107.56819086368185,10.046821511391046,6.250415871396062
 11/18  16:00:00,105.24068392840744,83.51253642570082,13.395762015188062,8.332385487565858
 11/18  17:00:00,112.2292838361995,85.88544826337784,20.093643022782093,6.250192550157803
 11/18  18:00:00,111.67898947317215,87.43633819956982,20.093643022782093,4.149008250962125
 11/18  19:00:00,120.18299841948124,95.97564539251594,20.093643022782093,4.113710004206847
 11/18  20:00:00,112.79843052183534,97.34369065104558,13.395762015188062,2.0589778556348035
 11/18  21:00:00,125.18212816453757,107.67204762246486,13.395762015188062,4.114318526837368
 11/18  22:00:00,121.12379354665283,109.01788048773257,10.046821511391046,2.059091547340039
 11/18  23:00:00,123.45184176183653,112.64037082668676,6.697881007594031,4.11358992755575
 11/18  24:00:00,119.56396959721677,114.15581578425471,3.3489405037970155,2.0592133092217906
 11/19  01:00:00,121.24759446564846,115.79407541090744,1.3395762015188064,4.113942853236387
 11/19  02:00:00,123.07261762116393,117.61930040892432,1.3395762015188064,4.113741010616764
 11/19  03:00:00,122.90414860510948,119.50527096138907,1.3395762015188064,2.059301442232344
 11/19  04:00:00,126.32893761618327,120.87533300045672,1.3395762015188064,4.1140284142692245
 11/19  05:00:00,123.32410980587115,119.92508708504468,1.3395762015188064,2.059446519279284
 11/19  06:00:00,128.21188311229693,120.74927242598267,3.3489405037970155,4.113670182564548
